"lid","country","region","provstate","city"
"21252","United States","North America","Texas","Webster"
"21253","United States","North America","Texas","West"
"21254","United States","North America","Texas","West Lake Hills"
"21255","United States","North America","U.S. Virgin Islands","Charlotte Amalie"
"21256","United States","North America","U.S. Virgin Islands","Charlotte Amalie West"
"21257","United States","North America","Utah","Logan"
"21258","United States","North America","Utah","Marion"
"21259","United States","North America","Utah","Millville"
"21260","United States","North America","Utah","Murray"
"21261","United States","North America","Utah","Provo"
"21262","United States","North America","Utah","Salt Lake City"
"21263","United States","North America","Utah","Sandy"
"21264","United States","North America","Utah","West Jordan"
"21265","United States","North America","Vermont","Burlington"
"21266","United States","North America","Virginia","Arlington"
"21267","United States","North America","Virginia","Axton"
"21268","United States","North America","Virginia","Bailey's Crossroads"
"21269","United States","North America","Virginia","Charlottesville"
"21270","United States","North America","Virginia","Falls Church"
"21271","United States","North America","Virginia","McLean"
"21272","United States","North America","Virginia","Newport News"
"21273","United States","North America","Virginia","Norfolk"
"21274","United States","North America","Virginia","Richmond"
"21275","United States","North America","Virginia","Seven Corners"
"21276","United States","North America","Virginia","Triangle"
"21277","United States","North America","Virginia","Virginia Beach"
"21278","United States","North America","Virginia","Woodbridge"
"21279","United States","North America","Washington","Arlington"
"21280","United States","North America","Washington","Auburn"
"21281","United States","North America","Washington","Bellevue"
"21282","United States","North America","Washington","Bellingham"
"21283","United States","North America","Washington","Camano"
"21284","United States","North America","Washington","Cle Elum"
"21285","United States","North America","Washington","Edmonds"
"21286","United States","North America","Washington","Everett"
"21287","United States","North America","Washington","Kent"
"21288","United States","North America","Washington","Lacey"
"21289","United States","North America","Washington","Lakewood"
"21290","United States","North America","Washington","Longview"
"21291","United States","North America","Washington","Maple Grove"
"21292","United States","North America","Washington","Olympia"
"21293","United States","North America","Washington","Pullman"
"21294","United States","North America","Washington","Sammamish"
"21295","United States","North America","Washington","Scott Lake"
"21296","United States","North America","Washington","Seattle"
"21297","United States","North America","Washington","Snohomish"
"21298","United States","North America","Washington","Spokane"
"21299","United States","North America","Washington","Spokane Valley"
"21300","United States","North America","Washington","Tacoma"
"21301","United States","North America","Washington","Tukwila"
"21302","United States","North America","Washington","Tumwater"
"21303","United States","North America","Washington","Vancouver"
"21304","United States","North America","Washington","Woodinville"
"21305","United States","North America","Washington","Yelm"
"21306","United States","North America","West Virginia","Bluefield"
"21307","United States","North America","Wisconsin","Appleton"
"21308","United States","North America","Wisconsin","Baraboo"
"21309","United States","North America","Wisconsin","Glendale"
"21310","United States","North America","Wisconsin","Grand Chute"
"21311","United States","North America","Wisconsin","Green Bay"
"21312","United States","North America","Wisconsin","Madison"
"21313","United States","North America","Wisconsin","Milwaukee"
"21314","United States","North America","Wisconsin","Plymouth"
"21315","United States","North America","Wisconsin","Sparta"
"21316","United States","North America","Wisconsin","Tomah"
"21317","United States","North America","Wisconsin","Viroqua"
"21318","United States","North America","Wisconsin","Waukesha"
"21319","United States","North America","Wisconsin","Whitefish Bay"
"21320","United States","North America","Wisconsin","Whitewater"
"21321","United States","North America","Wyoming","Laramie"
"21322","Uruguay","South America","Maldonado","Piriapolis"
"21323","Uruguay","South America","Montevideo","Montevideo"
"21324","Uruguay","South America","Unknown","Unknown"
"21325","Uzbekistan","Central Asia","Andijon","Andijon"
"21326","Uzbekistan","Central Asia","Andijon","Khanabad"
"21327","Uzbekistan","Central Asia","Tashkent","Tashkent"
"21328","Uzbekistan","Central Asia","Tashkent","Yalangach"
"21329","Venezuela","South America","Amazonas","Puerto Ayacucha"
"21330","Venezuela","South America","Anzoategui","Anaco"
"21331","Venezuela","South America","Anzoategui","Cantaura"
