"aid","tid","gid","wid","number","nkill","mean_kill","max_kill","min_kill","nwound","mean_wound","max_wound","min_wound"
"4","76","1430","18","2","1","0.5000","1","0","0","0.0000","0","0"
"4","76","1496","21","1","1","1.0000","1","1","1","1.0000","1","1"
"4","76","1508","21","1","1","1.0000","1","1","0","0.0000","0","0"
"4","76","1539","21","1","1","1.0000","1","1","0","0.0000","0","0"
"4","76","1549","18","1","1","1.0000","1","1","0","0.0000","0","0"
"4","76","1582","18","1","0","0.0000","0","0","1","1.0000","1","1"
"4","76","1683","18","1","0","0.0000","0","0","0","0.0000","0","0"
"4","76","1714","28","1","1","1.0000","1","1","0","0.0000","0","0"
"4","76","1718","17","1","0","0.0000","0","0","1","1.0000","1","1"
"4","76","1761","26","2","2","1.0000","1","1","0","0.0000","0","0"
"4","76","1827","15","1","0","0.0000","0","0","0","0.0000","0","0"
"4","76","1861","17","1","1","1.0000","1","1","1","1.0000","1","1"
"4","76","1861","18","4","3","0.7500","1","0","3","0.7500","3","0"
"4","76","1861","21","1","1","1.0000","1","1","0","0.0000","0","0"
"4","76","1939","18","1","1","1.0000","1","1","0","0.0000","0","0"
"4","76","2131","21","1","2","2.0000","2","2","0","0.0000","0","0"
"4","76","2149","4","1","2","2.0000","2","2","5","5.0000","5","5"
"4","76","2149","15","2","1","0.5000","1","0","0","0.0000","0","0"
"4","76","2149","17","8","29","3.6250","12","0","0","0.0000","0","0"
"4","76","2149","18","19","15","0.7895","1","0","2","0.1053","1","0"
"4","76","2149","21","16","12","0.7500","2","0","4","0.2500","1","0"
"4","76","2149","28","1","1","1.0000","1","1","0","0.0000","0","0"
"4","76","2163","17","1","1","1.0000","1","1","0","0.0000","0","0"
"4","76","2185","18","1","0","0.0000","0","0","0","0.0000","0","0"
"4","77","85","18","1","1","1.0000","1","1","0","0.0000","0","0"
"4","77","85","21","7","13","1.8571","4","1","2","0.2857","1","0"
"4","77","108","12","1","1","1.0000","1","1","0","0.0000","0","0"
"4","77","108","15","1","1","1.0000","1","1","2","2.0000","2","2"
"4","77","108","21","2","3","1.5000","2","1","0","0.0000","0","0"
"4","77","117","17","1","5","5.0000","5","5","3","3.0000","3","3"
"4","77","117","21","1","1","1.0000","1","1","0","0.0000","0","0"
"4","77","191","15","1","0","0.0000","0","0","0","0.0000","0","0"
"4","77","298","21","2","3","1.5000","2","1","0","0.0000","0","0"
"4","77","308","18","1","0","0.0000","0","0","1","1.0000","1","1"
"4","77","315","17","1","1","1.0000","1","1","0","0.0000","0","0"
"4","77","368","4","1","2","2.0000","2","2","0","0.0000","0","0"
"4","77","369","16","1","1","1.0000","1","1","7","7.0000","7","7"
"4","77","369","21","1","3","3.0000","3","3","0","0.0000","0","0"
"4","77","395","17","1","1","1.0000","1","1","0","0.0000","0","0"
"4","77","395","18","1","1","1.0000","1","1","0","0.0000","0","0"
"4","77","395","21","2","2","1.0000","1","1","0","0.0000","0","0"
"4","77","430","18","1","1","1.0000","1","1","0","0.0000","0","0"
"4","77","449","21","2","9","4.5000","6","3","14","7.0000","14","0"
"4","77","538","15","1","0","0.0000","0","0","0","0.0000","0","0"
"4","77","616","17","1","1","1.0000","1","1","0","0.0000","0","0"
"4","77","616","18","22","22","1.0000","1","1","0","0.0000","0","0"
"4","77","617","15","1","2","2.0000","2","2","5","5.0000","5","5"
"4","77","635","18","1","1","1.0000","1","1","0","0.0000","0","0"
"4","77","699","17","1","1","1.0000","1","1","0","0.0000","0","0"
"4","77","703","21","1","1","1.0000","1","1","0","0.0000","0","0"
"4","77","762","21","3","6","2.0000","3","1","5","1.6667","4","0"
"4","77","762","23","1","2","2.0000","2","2","0","0.0000","0","0"
"4","77","817","21","1","1","1.0000","1","1","0","0.0000","0","0"
"4","77","844","10","1","1","1.0000","1","1","0","0.0000","0","0"
"4","77","864","15","2","1","0.5000","1","0","0","0.0000","0","0"
"4","77","914","18","3","4","1.3333","2","1","1","0.3333","1","0"
"4","77","914","21","1","0","0.0000","0","0","1","1.0000","1","1"
"4","77","944","18","1","1","1.0000","1","1","0","0.0000","0","0"
"4","77","951","16","1","3","3.0000","3","3","3","3.0000","3","3"
"4","77","951","17","1","1","1.0000","1","1","1","1.0000","1","1"
"4","77","951","21","1","2","2.0000","2","2","0","0.0000","0","0"
"4","77","954","18","1","1","1.0000","1","1","0","0.0000","0","0"
"4","77","954","21","2","4","2.0000","3","1","0","0.0000","0","0"
"4","77","994","18","3","3","1.0000","1","1","0","0.0000","0","0"
"4","77","1076","18","1","1","1.0000","1","1","0","0.0000","0","0"
"4","77","1087","17","1","4","4.0000","4","4","0","0.0000","0","0"
"4","77","1087","18","1","1","1.0000","1","1","0","0.0000","0","0"
"4","77","1088","17","1","2","2.0000","2","2","0","0.0000","0","0"
"4","77","1129","17","2","3","1.5000","2","1","2","1.0000","2","0"
"4","77","1137","21","1","0","0.0000","0","0","1","1.0000","1","1"
"4","77","1170","21","2","9","4.5000","5","4","0","0.0000","0","0"
"4","77","1195","18","1","1","1.0000","1","1","0","0.0000","0","0"
"4","77","1245","21","1","0","0.0000","0","0","1","1.0000","1","1"
"4","77","1300","18","2","2","1.0000","1","1","0","0.0000","0","0"
"4","77","1342","21","1","1","1.0000","1","1","0","0.0000","0","0"
"4","77","1345","18","6","7","1.1667","2","1","0","0.0000","0","0"
"4","77","1345","28","1","1","1.0000","1","1","0","0.0000","0","0"
"4","77","1347","18","1","2","2.0000","2","2","0","0.0000","0","0"
"4","77","1361","18","1","1","1.0000","1","1","0","0.0000","0","0"
"4","77","1387","17","2","6","3.0000","5","1","0","0.0000","0","0"
"4","77","1430","18","1","2","2.0000","2","2","0","0.0000","0","0"
"4","77","1430","26","1","1","1.0000","1","1","0","0.0000","0","0"
"4","77","1436","17","1","1","1.0000","1","1","0","0.0000","0","0"
"4","77","1462","21","1","1","1.0000","1","1","1","1.0000","1","1"
"4","77","1497","21","1","1","1.0000","1","1","0","0.0000","0","0"
"4","77","1498","17","1","0","0.0000","0","0","2","2.0000","2","2"
"4","77","1504","28","1","1","1.0000","1","1","0","0.0000","0","0"
"4","77","1661","21","1","1","1.0000","1","1","0","0.0000","0","0"
"4","77","1810","21","1","1","1.0000","1","1","0","0.0000","0","0"
"4","77","1829","16","1","1","1.0000","1","1","0","0.0000","0","0"
"4","77","1835","21","1","8","8.0000","8","8","1","1.0000","1","1"
"4","77","1852","17","1","5","5.0000","5","5","1","1.0000","1","1"
"4","77","1861","17","3","5","1.6667","3","1","0","0.0000","0","0"
"4","77","1861","18","6","7","1.1667","2","1","0","0.0000","0","0"
"4","77","1869","17","2","10","5.0000","7","3","0","0.0000","0","0"
"4","77","1869","18","1","1","1.0000","1","1","0","0.0000","0","0"
"4","77","1869","21","1","1","1.0000","1","1","0","0.0000","0","0"
"4","77","1902","21","1","1","1.0000","1","1","0","0.0000","0","0"
"4","77","1975","7","1","6","6.0000","6","6","1","1.0000","1","1"
"4","77","1975","12","1","2","2.0000","2","2","2","2.0000","2","2"
"4","77","1975","21","3","7","2.3333","5","1","9","3.0000","9","0"
"4","77","1995","10","1","0","0.0000","0","0","0","0.0000","0","0"
"4","77","2053","17","1","2","2.0000","2","2","2","2.0000","2","2"
"4","77","2149","3","1","0","0.0000","0","0","0","0.0000","0","0"
"4","77","2149","4","4","0","0.0000","0","0","10","2.5000","10","0"
"4","77","2149","5","1","2","2.0000","2","2","8","8.0000","8","8"
"4","77","2149","10","2","3","1.5000","3","0","2","1.0000","2","0"
"4","77","2149","11","2","1","0.5000","1","0","2","1.0000","2","0"
"4","77","2149","13","2","13","6.5000","8","5","9","4.5000","8","1"
"4","77","2149","15","6","4","0.6667","4","0","4","0.6667","3","0"
"4","77","2149","16","6","5","0.8333","3","0","19","3.1667","7","0"
"4","77","2149","17","8","11","1.3750","4","0","2","0.2500","2","0"
"4","77","2149","18","15","19","1.2667","4","0","4","0.2667","2","0"
"4","77","2149","20","1","1","1.0000","1","1","0","0.0000","0","0"
"4","77","2149","21","40","47","1.1750","4","0","20","0.5000","4","0"
"4","77","2149","23","1","1","1.0000","1","1","0","0.0000","0","0"
"4","77","2149","28","6","15","2.5000","5","1","0","0.0000","0","0"
"4","78","1087","21","1","0","0.0000","0","0","0","0.0000","0","0"
"4","78","1361","17","1","5","5.0000","5","5","0","0.0000","0","0"
"4","78","1504","17","1","1","1.0000","1","1","0","0.0000","0","0"
"4","78","1869","17","1","9","9.0000","9","9","11","11.0000","11","11"
"4","78","2149","13","1","4","4.0000","4","4","13","13.0000","13","13"
"4","81","82","29","1","1","1.0000","1","1","0","0.0000","0","0"
"4","81","117","21","1","1","1.0000","1","1","0","0.0000","0","0"
"4","81","254","21","1","1","1.0000","1","1","0","0.0000","0","0"
"4","81","395","16","1","1","1.0000","1","1","3","3.0000","3","3"
"4","81","395","17","1","1","1.0000","1","1","0","0.0000","0","0"
"4","81","395","18","1","1","1.0000","1","1","0","0.0000","0","0"
"4","81","395","21","1","1","1.0000","1","1","0","0.0000","0","0"
"4","81","435","21","1","2","2.0000","2","2","0","0.0000","0","0"
"4","81","438","28","1","1","1.0000","1","1","0","0.0000","0","0"
"4","81","441","6","1","0","0.0000","0","0","0","0.0000","0","0"
"4","81","553","21","1","1","1.0000","1","1","0","0.0000","0","0"
"4","81","623","17","1","1","1.0000","1","1","0","0.0000","0","0"
"4","81","639","21","1","2","2.0000","2","2","0","0.0000","0","0"
"4","81","817","17","1","2","2.0000","2","2","0","0.0000","0","0"
"4","81","817","21","1","0","0.0000","0","0","1","1.0000","1","1"
"4","81","829","18","1","1","1.0000","1","1","0","0.0000","0","0"
"4","81","829","27","1","1","1.0000","1","1","0","0.0000","0","0"
"4","81","839","21","1","2","2.0000","2","2","2","2.0000","2","2"
"4","81","912","18","1","1","1.0000","1","1","0","0.0000","0","0"
"4","81","913","17","1","1","1.0000","1","1","0","0.0000","0","0"
"4","81","914","15","1","1","1.0000","1","1","0","0.0000","0","0"
"4","81","914","18","2","3","1.5000","2","1","0","0.0000","0","0"
"4","81","951","15","1","0","0.0000","0","0","0","0.0000","0","0"
"4","81","957","20","1","1","1.0000","1","1","0","0.0000","0","0"
"4","81","1094","5","1","3","3.0000","3","3","2","2.0000","2","2"
"4","81","1129","17","2","2","1.0000","2","0","2","1.0000","2","0"
"4","81","1170","21","3","3","1.0000","1","1","0","0.0000","0","0"
"4","81","1270","21","1","3","3.0000","3","3","1","1.0000","1","1"
"4","81","1300","18","1","1","1.0000","1","1","0","0.0000","0","0"
"4","81","1339","21","2","2","1.0000","1","1","0","0.0000","0","0"
"4","81","1342","28","1","1","1.0000","1","1","0","0.0000","0","0"
"4","81","1387","17","3","5","1.6667","2","1","0","0.0000","0","0"
"4","81","1387","21","1","5","5.0000","5","5","0","0.0000","0","0"
"4","81","1430","17","1","3","3.0000","3","3","0","0.0000","0","0"
"4","81","1430","18","1","1","1.0000","1","1","0","0.0000","0","0"
"4","81","1430","21","1","2","2.0000","2","2","0","0.0000","0","0"
"4","81","1484","15","1","1","1.0000","1","1","0","0.0000","0","0"
"4","81","1498","28","4","4","1.0000","1","1","0","0.0000","0","0"
"4","81","1504","18","21","20","0.9524","1","0","2","0.0952","1","0"
"4","81","1504","27","2","1","0.5000","1","0","1","0.5000","1","0"
"4","81","1504","28","27","25","0.9259","1","0","3","0.1111","1","0"
"4","81","1504","29","3","3","1.0000","1","1","0","0.0000","0","0"
"4","81","1521","18","1","1","1.0000","1","1","0","0.0000","0","0"
"4","81","1582","18","1","1","1.0000","1","1","0","0.0000","0","0"
"4","81","1582","28","1","1","1.0000","1","1","0","0.0000","0","0"
"4","81","1636","17","1","1","1.0000","1","1","0","0.0000","0","0"
"4","81","1636","18","1","1","1.0000","1","1","0","0.0000","0","0"
"4","81","1714","17","2","6","3.0000","5","1","0","0.0000","0","0"
"4","81","1714","18","1","1","1.0000","1","1","0","0.0000","0","0"
"4","81","1752","17","1","3","3.0000","3","3","0","0.0000","0","0"
"4","81","1769","28","1","1","1.0000","1","1","0","0.0000","0","0"
"4","81","1861","17","4","10","2.5000","4","1","0","0.0000","0","0"
"4","81","1861","18","6","12","2.0000","5","1","0","0.0000","0","0"
"4","81","1861","29","1","5","5.0000","5","5","2","2.0000","2","2"
"4","81","1869","4","1","1","1.0000","1","1","7","7.0000","7","7"
"4","81","1869","17","2","14","7.0000","9","5","0","0.0000","0","0"
"4","81","1869","18","2","6","3.0000","5","1","0","0.0000","0","0"
"4","81","1975","11","1","5","5.0000","5","5","0","0.0000","0","0"
"4","81","1975","12","1","1","1.0000","1","1","2","2.0000","2","2"
"4","81","1975","18","1","1","1.0000","1","1","1","1.0000","1","1"
"4","81","1998","11","2","1","0.5000","1","0","1","0.5000","1","0"
"4","81","2098","18","1","1","1.0000","1","1","0","0.0000","0","0"
"4","81","2099","18","3","3","1.0000","1","1","2","0.6667","2","0"
"4","81","2149",NULL,"1","2","2.0000","2","2","0","0.0000","0","0"
"4","81","2149","4","2","1","0.5000","1","0","1","0.5000","1","0"
"4","81","2149","5","1","1","1.0000","1","1","2","2.0000","2","2"
"4","81","2149","7","1","1","1.0000","1","1","0","0.0000","0","0"
"4","81","2149","11","3","0","0.0000","0","0","2","0.6667","2","0"
"4","81","2149","12","4","3","0.7500","2","0","10","2.5000","6","0"
"4","81","2149","15","6","3","0.5000","1","0","1","0.1667","1","0"
"4","81","2149","16","4","1","0.2500","1","0","3","0.7500","1","0"
"4","81","2149","17","9","16","1.7778","5","0","4","0.4444","3","0"
"4","81","2149","18","22","28","1.2727","8","0","4","0.1818","1","0"
"4","81","2149","20","1","1","1.0000","1","1","0","0.0000","0","0"
"4","81","2149","21","36","45","1.2500","5","0","10","0.2778","3","0"
"4","81","2149","28","7","26","3.7143","10","1","0","0.0000","0","0"
"4","81","2149","29","1","1","1.0000","1","1","0","0.0000","0","0"
"4","81","2184","21","1","1","1.0000","1","1","0","0.0000","0","0"
"4","81","2184","26","1","1","1.0000","1","1","0","0.0000","0","0"
"4","82","108","16","1","3","3.0000","3","3","0","0.0000","0","0"
"4","82","108","21","1","5","5.0000","5","5","3","3.0000","3","3"
"4","82","117","16","1","20","20.0000","20","20","20","20.0000","20","20"
"4","82","368","11","1","0","0.0000","0","0","0","0.0000","0","0"
"4","82","368","21","1","1","1.0000","1","1","1","1.0000","1","1"
"4","82","369","17","1","0","0.0000","0","0","3","3.0000","3","3"
"4","82","369","21","2","3","1.5000","2","1","1","0.5000","1","0"
"4","82","449","15","1","14","14.0000","14","14","2","2.0000","2","2"
"4","82","449","21","1","2","2.0000","2","2","0","0.0000","0","0"
"4","82","766","18","1","1","1.0000","1","1","0","0.0000","0","0"
"4","82","771","15","1","4","4.0000","4","4","3","3.0000","3","3"
"4","82","864","21","1","0","0.0000","0","0","0","0.0000","0","0"
"4","82","914","20","1","1","1.0000","1","1","0","0.0000","0","0"
"4","82","914","21","2","2","1.0000","1","1","0","0.0000","0","0"
"4","82","950","13","1","30","30.0000","30","30","110","110.0000","110","110"
"4","82","951","13","1","4","4.0000","4","4","6","6.0000","6","6"
"4","82","951","15","2","0","0.0000","0","0","0","0.0000","0","0"
"4","82","951","17","1","1","1.0000","1","1","0","0.0000","0","0"
"4","82","1043","13","1","4","4.0000","4","4","15","15.0000","15","15"
"4","82","1077","17","1","3","3.0000","3","3","0","0.0000","0","0"
"4","82","1094","15","1","0","0.0000","0","0","0","0.0000","0","0"
"4","82","1129","4","1","0","0.0000","0","0","0","0.0000","0","0"
"4","82","1129","10","1","1","1.0000","1","1","2","2.0000","2","2"
"4","82","1129","12","1","0","0.0000","0","0","0","0.0000","0","0"
"4","82","1170","21","1","0","0.0000","0","0","1","1.0000","1","1"
"4","82","1233","5","1","0","0.0000","0","0","4","4.0000","4","4"
"4","82","1430","17","1","0","0.0000","0","0","6","6.0000","6","6"
"4","82","1548","18","1","1","1.0000","1","1","0","0.0000","0","0"
"4","82","1565","21","1","1","1.0000","1","1","0","0.0000","0","0"
"4","82","1660","15","1","0","0.0000","0","0","0","0.0000","0","0"
"4","82","1859","18","1","1","1.0000","1","1","16","16.0000","16","16"
"4","82","1859","21","1","1","1.0000","1","1","0","0.0000","0","0"
"4","82","1861","15","1","0","0.0000","0","0","0","0.0000","0","0"
"4","82","1873","4","1","6","6.0000","6","6","0","0.0000","0","0"
"4","82","1879","21","1","3","3.0000","3","3","1","1.0000","1","1"
"4","82","1939","21","2","2","1.0000","1","1","0","0.0000","0","0"
"4","82","1975","13","1","9","9.0000","9","9","11","11.0000","11","11"
"4","82","1975","15","1","1","1.0000","1","1","7","7.0000","7","7"
"4","82","1975","16","1","1","1.0000","1","1","2","2.0000","2","2"
"4","82","1975","21","6","8","1.3333","3","0","4","0.6667","2","0"
"4","82","1998","11","1","0","0.0000","0","0","12","12.0000","12","12"
"4","82","1998","12","1","0","0.0000","0","0","0","0.0000","0","0"
"4","82","1998","13","1","4","4.0000","4","4","4","4.0000","4","4"
"4","82","1998","15","1","5","5.0000","5","5","18","18.0000","18","18"
"4","82","1998","16","2","4","2.0000","4","0","36","18.0000","32","4"
"4","82","1998","21","5","12","2.4000","3","2","8","1.6000","5","0"
"4","82","2028","7","2","0","0.0000","0","0","0","0.0000","0","0"
"4","82","2149","4","9","2","0.2222","2","0","5","0.5556","2","0"
"4","82","2149","5","2","1","0.5000","1","0","3","1.5000","2","1"
"4","82","2149","7","4","2","0.5000","1","0","12","3.0000","4","2"
"4","82","2149","10","3","0","0.0000","0","0","5","1.6667","5","0"
"4","82","2149","11","6","4","0.6667","2","0","3","0.5000","2","0"
"4","82","2149","12","6","4","0.6667","1","0","14","2.3333","5","0"
"4","82","2149","14","1","0","0.0000","0","0","0","0.0000","0","0"
"4","82","2149","15","15","0","0.0000","0","0","9","0.6000","8","0"
"4","82","2149","16","5","17","3.4000","13","0","32","6.4000","31","0"
"4","82","2149","17","11","10","0.9091","2","0","8","0.7273","4","0"
"4","82","2149","18","9","8","0.8889","2","0","6","0.6667","3","0"
"4","82","2149","20","2","0","0.0000","0","0","0","0.0000","0","0"
"4","82","2149","21","94","92","0.9787","5","0","52","0.5532","5","0"
