"region","country","provstate","number","nkill","mean_kill","max_kill","min_kill","nwound","mean_wound","max_wound","min_wound"
"Middle East & North Africa","Tunisia","Sousse","5","0","0.0000","0","0","8","1.6000","7","0"
"Middle East & North Africa","Tunisia","Tozeur","1","7","7.0000","7","7","0","0.0000","0","0"
"Middle East & North Africa","Tunisia","Tunis","11","44","4.0000","24","0","105","9.5455","46","0"
"Middle East & North Africa","Tunisia","Unknown","3","0","0.0000","0","0","1","0.3333","1","0"
"Middle East & North Africa","Tunisia","Zaghouan","1","0","0.0000","0","0","0","0.0000","0","0"
"Middle East & North Africa","Turkey","Adana","56","50","0.8929","5","0","88","1.5714","30","0"
"Middle East & North Africa","Turkey","Adiyaman","10","23","2.3000","9","0","16","1.6000","14","0"
"Middle East & North Africa","Turkey","Agri","27","124","4.5926","59","0","70","2.5926","28","0"
"Middle East & North Africa","Turkey","Amasya","1","1","1.0000","1","1","6","6.0000","6","6"
"Middle East & North Africa","Turkey","Ankara","134","150","1.1194","39","0","364","2.7164","125","0"
"Middle East & North Africa","Turkey","Antalya","18","4","0.2222","3","0","48","2.6667","25","0"
"Middle East & North Africa","Turkey","Ardahan","3","5","1.6667","4","0","2","0.6667","2","0"
"Middle East & North Africa","Turkey","Artvin","1","1","1.0000","1","1","2","2.0000","2","2"
"Middle East & North Africa","Turkey","Aydin","1","5","5.0000","5","5","13","13.0000","13","13"
"Middle East & North Africa","Turkey","Balikesir","1","0","0.0000","0","0","0","0.0000","0","0"
"Middle East & North Africa","Turkey","Bartin","1","1","1.0000","1","1","2","2.0000","2","2"
"Middle East & North Africa","Turkey","Batman","35","57","1.6286","7","0","44","1.2571","10","0"
"Middle East & North Africa","Turkey","Bingol","47","104","2.2128","18","0","81","1.7234","20","0"
"Middle East & North Africa","Turkey","Bitlis","27","74","2.7407","14","0","53","1.9630","20","0"
"Middle East & North Africa","Turkey","Bursa","9","12","1.3333","4","0","29","3.2222","13","0"
"Middle East & North Africa","Turkey","Cankiri","1","4","4.0000","4","4","10","10.0000","10","10"
"Middle East & North Africa","Turkey","Corum","2","2","1.0000","1","1","0","0.0000","0","0"
"Middle East & North Africa","Turkey","Denizli","2","5","2.5000","4","1","8","4.0000","8","0"
"Middle East & North Africa","Turkey","Diyarbakir","154","251","1.6299","14","0","610","3.9610","100","0"
"Middle East & North Africa","Turkey","Elazig","14","53","3.7857","20","0","240","17.1429","217","0"
"Middle East & North Africa","Turkey","Erzincan","8","9","1.1250","4","0","17","2.1250","7","0"
"Middle East & North Africa","Turkey","Erzurum","16","27","1.6875","7","0","6","0.3750","2","0"
"Middle East & North Africa","Turkey","Eskisehir","1","0","0.0000","0","0","0","0.0000","0","0"
"Middle East & North Africa","Turkey","Gaziantep","21","87","4.1429","58","0","171","8.1429","91","0"
"Middle East & North Africa","Turkey","Giresun","2","1","0.5000","1","0","4","2.0000","4","0"
"Middle East & North Africa","Turkey","Gumushane","2","10","5.0000","8","2","0","0.0000","0","0"
"Middle East & North Africa","Turkey","Hakkari","110","270","2.4545","34","0","286","2.6000","27","0"
"Middle East & North Africa","Turkey","Hatay","23","81","3.5217","27","0","234","10.1739","70","0"
"Middle East & North Africa","Turkey","Igdir","10","11","1.1000","4","0","21","2.1000","10","0"
"Middle East & North Africa","Turkey","Istanbul","556","494","0.8885","48","0","2298","4.1331","235","0"
"Middle East & North Africa","Turkey","Izmir","65","35","0.5385","8","0","101","1.5538","40","0"
"Middle East & North Africa","Turkey","Kahramanmaras","13","58","4.4615","25","0","26","2.0000","9","0"
"Middle East & North Africa","Turkey","Kars","16","16","1.0000","7","0","8","0.5000","3","0"
"Middle East & North Africa","Turkey","Kastamonu","1","21","21.0000","21","21","0","0.0000","0","0"
"Middle East & North Africa","Turkey","Kayseri","6","31","5.1667","16","1","62","10.3333","53","0"
"Middle East & North Africa","Turkey","Kilis","48","24","0.5000","4","0","119","2.4792","11","0"
"Middle East & North Africa","Turkey","Kirikkale","4","7","1.7500","4","0","43","10.7500","20","0"
"Middle East & North Africa","Turkey","Kirklareli","1","0","0.0000","0","0","0","0.0000","0","0"
"Middle East & North Africa","Turkey","Kirsehir","1","0","0.0000","0","0","2","2.0000","2","2"
"Middle East & North Africa","Turkey","Kocaeli","4","1","0.2500","1","0","21","5.2500","20","0"
"Middle East & North Africa","Turkey","Konya","3","1","0.3333","1","0","0","0.0000","0","0"
"Middle East & North Africa","Turkey","Malatya","7","3","0.4286","3","0","4","0.5714","2","0"
"Middle East & North Africa","Turkey","Manisa","6","1","0.1667","1","0","1","0.1667","1","0"
"Middle East & North Africa","Turkey","Mardin","127","249","1.9606","30","0","361","2.8425","51","0"
"Middle East & North Africa","Turkey","Mersin","25","28","1.1200","20","0","50","2.0000","14","0"
"Middle East & North Africa","Turkey","Mugla","3","0","0.0000","0","0","16","5.3333","16","0"
"Middle East & North Africa","Turkey","Mus","12","8","0.6667","4","0","40","3.3333","12","0"
"Middle East & North Africa","Turkey","Ordu","3","1","0.3333","1","0","4","1.3333","3","0"
"Middle East & North Africa","Turkey","Osmaniye","6","9","1.5000","7","0","0","0.0000","0","0"
"Middle East & North Africa","Turkey","Sakarya","1","11","11.0000","11","11","0","0.0000","0","0"
"Middle East & North Africa","Turkey","Samsun","5","9","1.8000","4","0","7","1.4000","3","0"
"Middle East & North Africa","Turkey","Sanliurfa","32","83","2.5938","34","0","137","4.2813","101","0"
"Middle East & North Africa","Turkey","Siirt","47","86","1.8298","13","0","51","1.0851","9","0"
"Middle East & North Africa","Turkey","Sinop","1","2","2.0000","2","2","7","7.0000","7","7"
"Middle East & North Africa","Turkey","Sirnak","158","371","2.3481","19","0","360","2.2785","77","0"
"Middle East & North Africa","Turkey","Sivas","9","9","1.0000","3","0","9","1.0000","7","0"
"Middle East & North Africa","Turkey","Tokat","8","11","1.3750","4","0","4","0.5000","4","0"
"Middle East & North Africa","Turkey","Trabzon","10","23","2.3000","15","0","23","2.3000","9","0"
"Middle East & North Africa","Turkey","Tunceli","40","96","2.4000","25","0","77","1.9250","25","0"
"Middle East & North Africa","Turkey","Unknown","101","559","5.5347","77","0","282","2.7921","47","0"
"Middle East & North Africa","Turkey","Van","62","39","0.6290","6","0","243","3.9194","70","0"
"Middle East & North Africa","Turkey","Zinguldak","2","3","1.5000","3","0","0","0.0000","0","0"
"Middle East & North Africa","United Arab Emirates","Abu Dhabi","2","1","0.5000","1","0","0","0.0000","0","0"
"Middle East & North Africa","United Arab Emirates","Dubai","5","2","0.4000","1","0","5","1.0000","3","0"
"Middle East & North Africa","United Arab Emirates","Fujairah","1","0","0.0000","0","0","1","1.0000","1","1"
"Middle East & North Africa","United Arab Emirates","Maekel","1","0","0.0000","0","0","0","0.0000","0","0"
"Middle East & North Africa","United Arab Emirates","Unknown","1","0","0.0000","0","0","3","3.0000","3","3"
"Middle East & North Africa","West Bank and Gaza Strip","Gaza Strip","375","266","0.7093","17","0","749","1.9973","200","0"
"Middle East & North Africa","West Bank and Gaza Strip","Unknown","2","0","0.0000","0","0","3","1.5000","3","0"
"Middle East & North Africa","West Bank and Gaza Strip","West Bank","587","362","0.6167","48","0","937","1.5963","100","0"
"Middle East & North Africa","Western Sahara","Es Semara","1","0","0.0000","0","0","1","1.0000","1","1"
"Middle East & North Africa","Yemen","Abyan","91","391","4.2967","110","0","319","3.5055","45","0"
"Middle East & North Africa","Yemen","Ad Dali","42","64","1.5238","13","0","157","3.7381","15","0"
"Middle East & North Africa","Yemen","Adan","190","719","3.7842","86","0","1115","5.8684","101","0"
"Middle East & North Africa","Yemen","Al Bayda","53","130","2.4528","12","0","125","2.3585","15","0"
"Middle East & North Africa","Yemen","Al Hudaydah","37","109","2.9459","16","0","115","3.1081","35","0"
"Middle East & North Africa","Yemen","Al Jawf","13","72","5.5385","16","0","17","1.3077","5","0"
"Middle East & North Africa","Yemen","Amanat Al Asimah","191","620","3.2461","71","0","1408","7.3717","215","0"
"Middle East & North Africa","Yemen","Amran","14","31","2.2143","13","0","75","5.3571","33","0"
"Middle East & North Africa","Yemen","Dhamar","17","8","0.4706","4","0","26","1.5294","25","0"
"Middle East & North Africa","Yemen","Hadramawt","122","322","2.6393","31","0","329","2.6967","50","0"
"Middle East & North Africa","Yemen","Hajjah","10","35","3.5000","24","0","104","10.4000","100","0"
"Middle East & North Africa","Yemen","Ibb","18","82","4.5556","50","0","98","5.4444","70","0"
"Middle East & North Africa","Yemen","Lahij","49","117","2.3878","20","0","163","3.3265","20","0"
"Middle East & North Africa","Yemen","Marib","118","231","1.9576","50","0","368","3.1186","70","0"
"Middle East & North Africa","Yemen","Saada","19","84","4.4211","41","0","119","6.2632","60","0"
"Middle East & North Africa","Yemen","Sanaa","22","53","2.4091","25","0","32","1.4545","12","0"
"Middle East & North Africa","Yemen","Shabwah","69","177","2.5652","39","0","140","2.0290","20","0"
"Middle East & North Africa","Yemen","Taizz","113","291","2.5752","17","0","814","7.2035","60","0"
"Middle East & North Africa","Yemen","Unknown","11","1","0.0909","1","0","2","0.1818","1","0"
"North America","Canada","Alberta","11","0","0.0000","0","0","10","0.9091","8","0"
"North America","Canada","British Colombia","5","0","0.0000","0","0","0","0.0000","0","0"
"North America","Canada","British Columbia","2","0","0.0000","0","0","1","0.5000","1","0"
"North America","Canada","Manitoba","1","0","0.0000","0","0","1","1.0000","1","1"
"North America","Canada","Ontario","23","2","0.0870","1","0","26","1.1304","15","0"
"North America","Canada","Quebec","16","22","1.3750","15","0","34","2.1250","19","0"
"North America","Mexico","Baja California","8","13","1.6250","2","1","1","0.1250","1","0"
"North America","Mexico","Chiapas","28","127","4.5357","45","0","78","2.7857","40","0"
"North America","Mexico","Chihuahua","8","5","0.6250","1","0","0","0.0000","0","0"
"North America","Mexico","Coahuila","1","1","1.0000","1","1","0","0.0000","0","0"
"North America","Mexico","Distrito Federal","1","1","1.0000","1","1","0","0.0000","0","0"
"North America","Mexico","Durango","1","9","9.0000","9","9","0","0.0000","0","0"
"North America","Mexico","Federal","42","54","1.2857","37","0","120","2.8571","101","0"
"North America","Mexico","Federal District","4","0","0.0000","0","0","2","0.5000","1","0"
"North America","Mexico","Guanajuato","2","0","0.0000","0","0","2","1.0000","2","0"
"North America","Mexico","Guerrero","38","60","1.5789","8","0","58","1.5263","30","0"
"North America","Mexico","Hidalgo","2","4","2.0000","4","0","3","1.5000","2","1"
"North America","Mexico","Jalisco","26","11","0.4231","3","0","10","0.3846","2","0"
"North America","Mexico","México","6","0","0.0000","0","0","0","0.0000","0","0"
"North America","Mexico","Michoacan","5","15","3.0000","5","0","4","0.8000","2","0"
"North America","Mexico","Morelos","2","1","0.5000","1","0","0","0.0000","0","0"
"North America","Mexico","Nuevo Leon","5","3","0.6000","1","0","2","0.4000","2","0"
"North America","Mexico","Oaxaca","13","22","1.6923","9","0","31","2.3846","11","0"
"North America","Mexico","Puebla","4","0","0.0000","0","0","0","0.0000","0","0"
"North America","Mexico","Queretaro","2","1","0.5000","1","0","0","0.0000","0","0"
"North America","Mexico","Quintana","1","0","0.0000","0","0","1","1.0000","1","1"
"North America","Mexico","Quintana Roo","1","7","7.0000","7","7","4","4.0000","4","4"
"North America","Mexico","Sinaloa","2","2","1.0000","2","0","3","1.5000","3","0"
"North America","Mexico","Sonora","2","3","1.5000","2","1","3","1.5000","3","0"
"North America","Mexico","State of Mexico","4","3","0.7500","2","0","0","0.0000","0","0"
"North America","Mexico","Tabasco","1","0","0.0000","0","0","1","1.0000","1","1"
"North America","Mexico","Tamaulipas","9","2","0.2222","1","0","11","1.2222","5","0"
"North America","Mexico","Veracruz","5","11","2.2000","7","0","1","0.2000","1","0"
"North America","Mexico","Yucatan","1","0","0.0000","0","0","0","0.0000","0","0"
"North America","Mexico","Zacatecas","1","4","4.0000","4","4","0","0.0000","0","0"
"North America","United States","Alabama","9","4","0.4444","1","0","6","0.6667","3","0"
"North America","United States","Arizona","23","0","0.0000","0","0","1","0.0435","1","0"
"North America","United States","Arkansas","4","1","0.2500","1","0","0","0.0000","0","0"
"North America","United States","California","364","40","0.1099","4","0","117","0.3214","36","0"
"North America","United States","Colorado","35","17","0.4857","15","0","30","0.8571","24","0"
"North America","United States","Connecticut","13","0","0.0000","0","0","4","0.3077","2","0"
"North America","United States","Delaware","3","0","0.0000","0","0","0","0.0000","0","0"
"North America","United States","District of Columbia","41","9","0.2195","7","0","6","0.1463","2","0"
"North America","United States","Florida","85","75","0.8824","50","0","71","0.8353","53","0"
"North America","United States","Georgia","21","3","0.1429","1","0","91","4.3333","75","0"
"North America","United States","Hawaii","3","1","0.3333","1","0","15","5.0000","15","0"
"North America","United States","Idaho","9","0","0.0000","0","0","0","0.0000","0","0"
"North America","United States","Illinois","72","3","0.0417","2","0","20","0.2778","5","0"
"North America","United States","Indiana","17","2","0.1176","1","0","1","0.0588","1","0"
"North America","United States","Iowa","19","0","0.0000","0","0","38","2.0000","20","0"
"North America","United States","Kansas","9","0","0.0000","0","0","6","0.6667","3","0"
"North America","United States","Kentucky","3","0","0.0000","0","0","0","0.0000","0","0"
"North America","United States","Louisiana","11","10","0.9091","8","0","23","2.0909","20","0"
"North America","United States","Maine","1","0","0.0000","0","0","0","0.0000","0","0"
"North America","United States","Maryland","20","4","0.2000","1","0","4","0.2000","4","0"
"North America","United States","Massachusetts","38","7","0.1842","2","0","299","7.8684","132","0"
"North America","United States","Michigan","28","2","0.0714","2","0","2","0.0714","2","0"
"North America","United States","Minnesota","18","0","0.0000","0","0","2","0.1111","1","0"
"North America","United States","Mississippi","11","1","0.0909","1","0","1","0.0909","1","0"
"North America","United States","Missouri","28","1","0.0357","1","0","7","0.2500","2","0"
"North America","United States","Montana","6","2","0.3333","2","0","5","0.8333","5","0"
"North America","United States","Nebraska","7","1","0.1429","1","0","7","1.0000","7","0"
"North America","United States","Nevada","13","65","5.0000","59","0","852","65.5385","851","0"
"North America","United States","New Hampshire","6","0","0.0000","0","0","0","0.0000","0","0"
"North America","United States","New Jersey","22","5","0.2273","2","0","5","0.2273","2","0"
"North America","United States","New Mexico","14","3","0.2143","3","0","0","0.0000","0","0"
"North America","United States","New York","247","43","0.1741","11","0","264","1.0688","74","0"
"North America","United States","North Carolina","23","1","0.0435","1","0","0","0.0000","0","0"
"North America","United States","North Dakota","5","0","0.0000","0","0","0","0.0000","0","0"
"North America","United States","Ohio","36","1","0.0278","1","0","4","0.1111","3","0"
"North America","United States","Oklahoma","12","170","14.1667","168","0","677","56.4167","650","0"
"North America","United States","Oregon","42","10","0.2381","10","0","12","0.2857","7","0"
