"region","country","provstate","city","number","nkill","mean_kill","max_kill","min_kill","nwound","mean_wound","max_wound","min_wound"
"South Asia","India","Jharkhand","Jadugora","1","0","0.0000","0","0","0","0.0000","0","0"
"South Asia","India","Jharkhand","Jaldega","1","0","0.0000","0","0","0","0.0000","0","0"
"South Asia","India","Jharkhand","Jamgai","1","0","0.0000","0","0","0","0.0000","0","0"
"South Asia","India","Jharkhand","Jamshedpur","3","4","1.3333","3","0","14","4.6667","14","0"
"South Asia","India","Jharkhand","Jaram","1","0","0.0000","0","0","0","0.0000","0","0"
"South Asia","India","Jharkhand","Jemini","1","0","0.0000","0","0","0","0.0000","0","0"
"South Asia","India","Jharkhand","Jhagartari","1","1","1.0000","1","1","0","0.0000","0","0"
"South Asia","India","Jharkhand","Jordag","1","0","0.0000","0","0","0","0.0000","0","0"
"South Asia","India","Jharkhand","Julmi","2","0","0.0000","0","0","0","0.0000","0","0"
"South Asia","India","Jharkhand","Kadrukhuta","1","0","0.0000","0","0","0","0.0000","0","0"
"South Asia","India","Jharkhand","Karamidh","1","2","2.0000","2","2","0","0.0000","0","0"
"South Asia","India","Jharkhand","Karampada","1","0","0.0000","0","0","0","0.0000","0","0"
"South Asia","India","Jharkhand","Karbindha","2","0","0.0000","0","0","0","0.0000","0","0"
"South Asia","India","Jharkhand","Karimati","1","0","0.0000","0","0","0","0.0000","0","0"
"South Asia","India","Jharkhand","Karkel","1","1","1.0000","1","1","0","0.0000","0","0"
"South Asia","India","Jharkhand","Karrampada","1","0","0.0000","0","0","0","0.0000","0","0"
"South Asia","India","Jharkhand","Kashitand","1","0","0.0000","0","0","1","1.0000","1","1"
"South Asia","India","Jharkhand","Kathupani","1","0","0.0000","0","0","0","0.0000","0","0"
"South Asia","India","Jharkhand","Kaura","2","0","0.0000","0","0","0","0.0000","0","0"
"South Asia","India","Jharkhand","Ketar","1","0","0.0000","0","0","0","0.0000","0","0"
"South Asia","India","Jharkhand","Khanda Khas","1","0","0.0000","0","0","0","0.0000","0","0"
"South Asia","India","Jharkhand","Khaparmanda-Hoiyo","1","0","0.0000","0","0","0","0.0000","0","0"
"South Asia","India","Jharkhand","Khelari","1","0","0.0000","0","0","0","0.0000","0","0"
"South Asia","India","Jharkhand","Khunti","2","0","0.0000","0","0","7","3.5000","5","2"
"South Asia","India","Jharkhand","Khunti district","4","1","0.2500","1","0","10","2.5000","4","0"
"South Asia","India","Jharkhand","Khura","1","0","0.0000","0","0","0","0.0000","0","0"
"South Asia","India","Jharkhand","Kisko","1","0","0.0000","0","0","0","0.0000","0","0"
"South Asia","India","Jharkhand","Kokpara","1","0","0.0000","0","0","4","4.0000","4","4"
"South Asia","India","Jharkhand","Kotam","1","3","3.0000","3","3","1","1.0000","1","1"
"South Asia","India","Jharkhand","Kuchai","1","0","0.0000","0","0","0","0.0000","0","0"
"South Asia","India","Jharkhand","Kukud","1","0","0.0000","0","0","1","1.0000","1","1"
"South Asia","India","Jharkhand","Kumandih","1","0","0.0000","0","0","0","0.0000","0","0"
"South Asia","India","Jharkhand","Kurumgarh","1","0","0.0000","0","0","0","0.0000","0","0"
"South Asia","India","Jharkhand","Kusumba","1","0","0.0000","0","0","0","0.0000","0","0"
"South Asia","India","Jharkhand","Lanjo","1","1","1.0000","1","1","0","0.0000","0","0"
"South Asia","India","Jharkhand","Latehar","1","0","0.0000","0","0","0","0.0000","0","0"
"South Asia","India","Jharkhand","Latehar district","26","22","0.8462","8","0","38","1.4615","7","0"
"South Asia","India","Jharkhand","Latratu","1","0","0.0000","0","0","0","0.0000","0","0"
"South Asia","India","Jharkhand","Lewadih","1","0","0.0000","0","0","0","0.0000","0","0"
"South Asia","India","Jharkhand","Lohardaga","3","0","0.0000","0","0","0","0.0000","0","0"
"South Asia","India","Jharkhand","Lohardaga district","2","11","5.5000","11","0","40","20.0000","40","0"
"South Asia","India","Jharkhand","Madhuamilan","1","0","0.0000","0","0","0","0.0000","0","0"
"South Asia","India","Jharkhand","Madhuban","3","0","0.0000","0","0","0","0.0000","0","0"
"South Asia","India","Jharkhand","Mahuadanr","1","0","0.0000","0","0","0","0.0000","0","0"
"South Asia","India","Jharkhand","Mahudand","1","0","0.0000","0","0","0","0.0000","0","0"
"South Asia","India","Jharkhand","Manhe Mahugaon","1","0","0.0000","0","0","0","0.0000","0","0"
"South Asia","India","Jharkhand","Maniadih","1","0","0.0000","0","0","0","0.0000","0","0"
"South Asia","India","Jharkhand","Manmaru","1","0","0.0000","0","0","0","0.0000","0","0"
"South Asia","India","Jharkhand","Manoharpur","1","2","2.0000","2","2","45","45.0000","45","45"
"South Asia","India","Jharkhand","Meghatuburu","2","0","0.0000","0","0","0","0.0000","0","0"
"South Asia","India","Jharkhand","Mirzadih","1","0","0.0000","0","0","0","0.0000","0","0"
"South Asia","India","Jharkhand","Moktama","3","0","0.0000","0","0","0","0.0000","0","0"
"South Asia","India","Jharkhand","Morangi","1","0","0.0000","0","0","0","0.0000","0","0"
"South Asia","India","Jharkhand","Mounasilli","1","0","0.0000","0","0","0","0.0000","0","0"
"South Asia","India","Jharkhand","Murakati","1","0","0.0000","0","0","0","0.0000","0","0"
"South Asia","India","Jharkhand","Murhu","2","0","0.0000","0","0","3","1.5000","3","0"
"South Asia","India","Jharkhand","Nagasoreng","1","0","0.0000","0","0","0","0.0000","0","0"
"South Asia","India","Jharkhand","Narayanpur","3","0","0.0000","0","0","0","0.0000","0","0"
"South Asia","India","Jharkhand","Navakaniya","1","0","0.0000","0","0","2","2.0000","2","2"
"South Asia","India","Jharkhand","Nawa Toli","1","0","0.0000","0","0","0","0.0000","0","0"
"South Asia","India","Jharkhand","Nawadih","1","0","0.0000","0","0","0","0.0000","0","0"
"South Asia","India","Jharkhand","Newari","1","0","0.0000","0","0","0","0.0000","0","0"
"South Asia","India","Jharkhand","Nimiaghat","1","0","0.0000","0","0","0","0.0000","0","0"
"South Asia","India","Jharkhand","Pachmo","1","0","0.0000","0","0","0","0.0000","0","0"
"South Asia","India","Jharkhand","Pachra","1","0","0.0000","0","0","3","3.0000","3","3"
"South Asia","India","Jharkhand","Palamu","2","0","0.0000","0","0","0","0.0000","0","0"
"South Asia","India","Jharkhand","Palamu district","16","2","0.1250","1","0","1","0.0625","1","0"
"South Asia","India","Jharkhand","Pandrasali","1","0","0.0000","0","0","0","0.0000","0","0"
"South Asia","India","Jharkhand","Parasnath","1","0","0.0000","0","0","0","0.0000","0","0"
"South Asia","India","Jharkhand","Parsahi","1","0","0.0000","0","0","0","0.0000","0","0"
"South Asia","India","Jharkhand","Parswar","1","0","0.0000","0","0","2","2.0000","2","2"
"South Asia","India","Jharkhand","Peeding","1","1","1.0000","1","1","0","0.0000","0","0"
"South Asia","India","Jharkhand","Penk","1","0","0.0000","0","0","0","0.0000","0","0"
"South Asia","India","Jharkhand","Phulwar","1","1","1.0000","1","1","0","0.0000","0","0"
"South Asia","India","Jharkhand","Piparwar","1","0","0.0000","0","0","0","0.0000","0","0"
"South Asia","India","Jharkhand","Pipra","2","0","0.0000","0","0","0","0.0000","0","0"
"South Asia","India","Jharkhand","Pirtand","1","0","0.0000","0","0","0","0.0000","0","0"
"South Asia","India","Jharkhand","Pokharia","1","0","0.0000","0","0","0","0.0000","0","0"
"South Asia","India","Jharkhand","Porsam","1","0","0.0000","0","0","0","0.0000","0","0"
"South Asia","India","Jharkhand","Purnanagar","1","5","5.0000","5","5","0","0.0000","0","0"
"South Asia","India","Jharkhand","Rai","1","0","0.0000","0","0","0","0.0000","0","0"
"South Asia","India","Jharkhand","Rajhara","1","0","0.0000","0","0","0","0.0000","0","0"
"South Asia","India","Jharkhand","Ramban","1","0","0.0000","0","0","0","0.0000","0","0"
"South Asia","India","Jharkhand","Ramgarh","4","0","0.0000","0","0","2","0.5000","2","0"
"South Asia","India","Jharkhand","Ramgarh district","2","0","0.0000","0","0","0","0.0000","0","0"
"South Asia","India","Jharkhand","Ranchi","8","1","0.1250","1","0","2","0.2500","2","0"
"South Asia","India","Jharkhand","Rangamati","1","0","0.0000","0","0","0","0.0000","0","0"
"South Asia","India","Jharkhand","Rerwa","1","7","7.0000","7","7","0","0.0000","0","0"
"South Asia","India","Jharkhand","Roam","1","0","0.0000","0","0","0","0.0000","0","0"
"South Asia","India","Jharkhand","Rodo","1","0","0.0000","0","0","0","0.0000","0","0"
"South Asia","India","Jharkhand","Rohini","1","0","0.0000","0","0","7","7.0000","7","7"
"South Asia","India","Jharkhand","Salpatra","1","1","1.0000","1","1","0","0.0000","0","0"
"South Asia","India","Jharkhand","Sarasdagal","1","2","2.0000","2","2","0","0.0000","0","0"
"South Asia","India","Jharkhand","Satbahani","1","0","0.0000","0","0","0","0.0000","0","0"
"South Asia","India","Jharkhand","Seeram","1","0","0.0000","0","0","0","0.0000","0","0"
"South Asia","India","Jharkhand","Seraikela Kharsawan district","1","1","1.0000","1","1","0","0.0000","0","0"
"South Asia","India","Jharkhand","Serendag","1","0","0.0000","0","0","0","0.0000","0","0"
"South Asia","India","Jharkhand","Shahpur","1","0","0.0000","0","0","0","0.0000","0","0"
"South Asia","India","Jharkhand","Sikaripara","1","8","8.0000","8","8","10","10.0000","10","10"
"South Asia","India","Jharkhand","Siladon","1","0","0.0000","0","0","0","0.0000","0","0"
"South Asia","India","Jharkhand","Simdega district","3","3","1.0000","2","0","0","0.0000","0","0"
"South Asia","India","Jharkhand","Sohdag Kalan","1","0","0.0000","0","0","0","0.0000","0","0"
"South Asia","India","Jharkhand","Sonbarsa","1","0","0.0000","0","0","0","0.0000","0","0"
"South Asia","India","Jharkhand","Sudikona","1","0","0.0000","0","0","0","0.0000","0","0"
"South Asia","India","Jharkhand","Tailyadeeh Mor","1","0","0.0000","0","0","0","0.0000","0","0"
"South Asia","India","Jharkhand","Tal","1","0","0.0000","0","0","0","0.0000","0","0"
"South Asia","India","Jharkhand","Tandawa","1","0","0.0000","0","0","0","0.0000","0","0"
"South Asia","India","Jharkhand","Tandwa","1","3","3.0000","3","3","4","4.0000","4","4"
"South Asia","India","Jharkhand","Tarwadeeh","1","0","0.0000","0","0","0","0.0000","0","0"
"South Asia","India","Jharkhand","Telibagh","1","2","2.0000","2","2","7","7.0000","7","7"
"South Asia","India","Jharkhand","Thunku","1","2","2.0000","2","2","0","0.0000","0","0"
"South Asia","India","Jharkhand","Tilma","1","1","1.0000","1","1","0","0.0000","0","0"
"South Asia","India","Jharkhand","Tisia","2","0","0.0000","0","0","0","0.0000","0","0"
"South Asia","India","Jharkhand","Tiskopi","1","0","0.0000","0","0","0","0.0000","0","0"
"South Asia","India","Jharkhand","Topchanchi","2","1","0.5000","1","0","15","7.5000","15","0"
"South Asia","India","Jharkhand","Tuieo","1","0","0.0000","0","0","0","0.0000","0","0"
"South Asia","India","Jharkhand","Tundi","1","0","0.0000","0","0","0","0.0000","0","0"
"South Asia","India","Jharkhand","Unknown","5","3","0.6000","3","0","0","0.0000","0","0"
"South Asia","India","Jharkhand","Urguttu","1","0","0.0000","0","0","16","16.0000","16","16"
"South Asia","India","Jharkhand","Usuruia","1","0","0.0000","0","0","0","0.0000","0","0"
"South Asia","India","Jharkhand","West Singhbhum district","7","2","0.2857","1","0","3","0.4286","3","0"
"South Asia","India","Karnataka","Bangalore","7","2","0.2857","1","0","28","4.0000","16","0"
"South Asia","India","Karnataka","Bardela","1","0","0.0000","0","0","0","0.0000","0","0"
"South Asia","India","Karnataka","Belagavi","1","0","0.0000","0","0","0","0.0000","0","0"
"South Asia","India","Karnataka","Bengaluru","3","1","0.3333","1","0","3","1.0000","3","0"
"South Asia","India","Karnataka","Chitta","1","3","3.0000","3","3","0","0.0000","0","0"
"South Asia","India","Karnataka","Dakshin Kanengdesha","1","2","2.0000","2","2","0","0.0000","0","0"
"South Asia","India","Karnataka","Hubli","2","0","0.0000","0","0","0","0.0000","0","0"
"South Asia","India","Karnataka","Hunsur","1","2","2.0000","2","2","0","0.0000","0","0"
"South Asia","India","Karnataka","Khan Nagar","1","0","0.0000","0","0","2","2.0000","2","2"
"South Asia","India","Karnataka","Kudler","1","0","0.0000","0","0","0","0.0000","0","0"
"South Asia","India","Karnataka","Mangaluru","1","0","0.0000","0","0","0","0.0000","0","0"
"South Asia","India","Karnataka","Manubothulagadda","1","0","0.0000","0","0","0","0.0000","0","0"
"South Asia","India","Karnataka","Maroor","1","0","0.0000","0","0","0","0.0000","0","0"
"South Asia","India","Karnataka","Mysuru","1","0","0.0000","0","0","1","1.0000","1","1"
"South Asia","India","Karnataka","Shankerpura","1","0","0.0000","0","0","2","2.0000","2","2"
"South Asia","India","Karnataka","Sunkadamakki","1","0","0.0000","0","0","0","0.0000","0","0"
"South Asia","India","Karnataka","Tumakuru","1","0","0.0000","0","0","0","0.0000","0","0"
"South Asia","India","Karnataka","Vijayapura","2","3","1.5000","3","0","7","3.5000","7","0"
"South Asia","India","Karnataka","Wadi","1","0","0.0000","0","0","1","1.0000","1","1"
"South Asia","India","Kerala","Azhikode","1","0","0.0000","0","0","0","0.0000","0","0"
"South Asia","India","Kerala","Chakkarakkal","2","0","0.0000","0","0","2","1.0000","2","0"
"South Asia","India","Kerala","Cherthala","1","0","0.0000","0","0","0","0.0000","0","0"
"South Asia","India","Kerala","Chombala","2","0","0.0000","0","0","0","0.0000","0","0"
"South Asia","India","Kerala","Iritty","1","1","1.0000","1","1","0","0.0000","0","0"
"South Asia","India","Kerala","Kakkanad","1","0","0.0000","0","0","1","1.0000","1","1"
"South Asia","India","Kerala","Kallerikkara","1","0","0.0000","0","0","0","0.0000","0","0"
"South Asia","India","Kerala","Kannur","3","0","0.0000","0","0","5","1.6667","5","0"
"South Asia","India","Kerala","Kannur district","2","0","0.0000","0","0","0","0.0000","0","0"
"South Asia","India","Kerala","Kochi","1","0","0.0000","0","0","0","0.0000","0","0"
"South Asia","India","Kerala","Koothuparamba","1","0","0.0000","0","0","0","0.0000","0","0"
"South Asia","India","Kerala","Kozhikode","1","0","0.0000","0","0","0","0.0000","0","0"
"South Asia","India","Kerala","Malappuram","1","0","0.0000","0","0","0","0.0000","0","0"
"South Asia","India","Kerala","Mathamangalam","1","0","0.0000","0","0","3","3.0000","3","3"
"South Asia","India","Kerala","Mattini","1","0","0.0000","0","0","0","0.0000","0","0"
"South Asia","India","Kerala","Mokeri","1","0","0.0000","0","0","0","0.0000","0","0"
"South Asia","India","Kerala","Mukkali","1","0","0.0000","0","0","0","0.0000","0","0"
"South Asia","India","Kerala","Nallalalam","1","0","0.0000","0","0","7","7.0000","7","7"
"South Asia","India","Kerala","Namathpally","1","0","0.0000","0","0","1","1.0000","1","1"
"South Asia","India","Kerala","Palunda","1","0","0.0000","0","0","0","0.0000","0","0"
"South Asia","India","Kerala","Parakkadavu","3","0","0.0000","0","0","2","0.6667","1","0"
"South Asia","India","Kerala","Payyanur","2","0","0.0000","0","0","0","0.0000","0","0"
"South Asia","India","Kerala","Peringome","1","0","0.0000","0","0","0","0.0000","0","0"
"South Asia","India","Kerala","Pookottumpadam","1","0","0.0000","0","0","0","0.0000","0","0"
"South Asia","India","Kerala","Pooniam","1","0","0.0000","0","0","0","0.0000","0","0"
"South Asia","India","Kerala","Poyiloor","1","0","0.0000","0","0","0","0.0000","0","0"
"South Asia","India","Kerala","Thaliparamba","1","0","0.0000","0","0","0","0.0000","0","0"
"South Asia","India","Kerala","Thavidissery","2","0","0.0000","0","0","0","0.0000","0","0"
"South Asia","India","Kerala","Thiruvalla","1","0","0.0000","0","0","0","0.0000","0","0"
"South Asia","India","Kerala","Thiruvananthapuram","2","2","1.0000","2","0","0","0.0000","0","0"
"South Asia","India","Kerala","Unknown","1","0","0.0000","0","0","1","1.0000","1","1"
"South Asia","India","Kerala","Vanimal","4","0","0.0000","0","0","2","0.5000","2","0"
"South Asia","India","Kerala","Varkala","1","1","1.0000","1","1","0","0.0000","0","0"
"South Asia","India","Kerala","Vellamunda","2","0","0.0000","0","0","0","0.0000","0","0"
"South Asia","India","Kerala","Velloor","1","0","0.0000","0","0","1","1.0000","1","1"
"South Asia","India","Kerala","Vilaman","1","0","0.0000","0","0","0","0.0000","0","0"
"South Asia","India","Kerala","Wayanad district","1","0","0.0000","0","0","0","0.0000","0","0"
"South Asia","India","Madhya Pradesh","Balaghat","1","0","0.0000","0","0","0","0.0000","0","0"
"South Asia","India","Madhya Pradesh","Balaghat district","1","0","0.0000","0","0","0","0.0000","0","0"
"South Asia","India","Madhya Pradesh","Bhopal","1","2","2.0000","2","2","0","0.0000","0","0"
"South Asia","India","Madhya Pradesh","Dhiri Murum","1","0","0.0000","0","0","0","0.0000","0","0"
"South Asia","India","Madhya Pradesh","Gaighat","1","0","0.0000","0","0","0","0.0000","0","0"
"South Asia","India","Madhya Pradesh","Garia","1","0","0.0000","0","0","2","2.0000","2","2"
"South Asia","India","Madhya Pradesh","Indore","1","1","1.0000","1","1","0","0.0000","0","0"
"South Asia","India","Madhya Pradesh","Jabalpur","1","0","0.0000","0","0","0","0.0000","0","0"
"South Asia","India","Madhya Pradesh","Jabdi","1","0","0.0000","0","0","10","10.0000","10","10"
"South Asia","India","Madhya Pradesh","Kasiyar","1","7","7.0000","7","7","6","6.0000","6","6"
"South Asia","India","Madhya Pradesh","khargone","2","3","1.5000","2","1","18","9.0000","18","0"
"South Asia","India","Madhya Pradesh","Kharond","1","0","0.0000","0","0","0","0.0000","0","0"
